Topic,Timestamp,Frequency,Words
64,2024-10-11 00:00:00+00:00,2,переговоров_провел телефонный_поговорил_телефонный разговор
69,2024-10-11 00:00:00+00:00,1,ядерное оружие_применения ядерного_ядерного оружия_ядерное
70,2024-10-11 00:00:00+00:00,2,эфире_вещает_соловьёв live_трансляция
72,2024-10-11 00:00:00+00:00,2,мечети_мусульман_мигрантов_религия
75,2024-10-11 00:00:00+00:00,3,цензуры_цензуре_telegram_телеграм
78,2024-10-11 00:00:00+00:00,1,российские активы_российских активов_санкций_конфисковать
79,2024-10-11 00:00:00+00:00,1,цензуры_цензура_youtube_русофобию
80,2024-10-11 00:00:00+00:00,1,польшу_польши_польша_поляки
85,2024-10-11 00:00:00+00:00,2,замминистра обороны_министра обороны_министром обороны_министр обороны
92,2024-10-11 00:00:00+00:00,2,переговоры_переговоров_украину_санкций
94,2024-10-11 00:00:00+00:00,3,google_нарушают_сервисов_грозят
95,2024-10-11 00:00:00+00:00,1,русский народ_русского народа_русские_победы
97,2024-10-11 00:00:00+00:00,5,уровень доверия_доверяют_доверии_доверия
98,2024-10-11 00:00:00+00:00,1,отношений россии_оскорбления_отношения россии_отношений рф
100,2024-10-11 00:00:00+00:00,6,грузию_грузии_грузия_оппозиции
101,2024-10-11 00:00:00+00:00,4,наши бойцы_мужества_бойцов_командира
102,2024-10-11 00:00:00+00:00,1,единой россии_партии единая_единая россия_партию
103,2024-10-11 00:00:00+00:00,1,освободили_увольнение_освобожден_уволен
104,2024-10-11 00:00:00+00:00,1,шутка_события_поделился_человек
-1,2024-11-10 00:00:00+00:00,781,украину_власти_россию_переговоры
0,2024-11-10 00:00:00+00:00,66,российские войска_беспилотников_дронов_военные
1,2024-11-10 00:00:00+00:00,43,провел совещание_совещание_совещание членами_совета безопасности
2,2024-11-10 00:00:00+00:00,28,зампред рф_зампред россии_заявил зампред_дмитрий прокомментировал
3,2024-11-10 00:00:00+00:00,22,правительство рф_правительства_премьер министр_председатель правительства
4,2024-11-10 00:00:00+00:00,1,telegram россии_мессенджер_мессенджеры_телеграм
5,2024-11-10 00:00:00+00:00,33,спикер госдумы_заявил спикер_госдумы вячеслав_спикера
6,2024-11-10 00:00:00+00:00,34,первый замглавы_замруководителя рф_первым заместителем_замруководителя
7,2024-11-10 00:00:00+00:00,15,героя россии_герой россии_мужество героизм_героям
8,2024-11-10 00:00:00+00:00,7,украинскому урегулированию_переговоры_переговоров_переговорах
9,2024-11-10 00:00:00+00:00,9,персональных данных_персональных_информационной безопасности_данных
10,2024-11-10 00:00:00+00:00,29,мигрантам_миграционной политики_мигранты_мигрантами
11,2024-11-10 00:00:00+00:00,11,состоялся телефонный_провел телефонный_переговоры_переговоров
12,2024-11-10 00:00:00+00:00,7,заявил секретарь_безопасности россии_секретарь россии_будут выполнены
13,2024-11-10 00:00:00+00:00,3,имущества_изъяли_имущество_собственности
14,2024-11-10 00:00:00+00:00,8,движение ветераны_движения ветераны_ветераны_обратились
15,2024-11-10 00:00:00+00:00,1,израилем_иран_ирану_израиль
16,2024-11-10 00:00:00+00:00,13,телеканале россия_подписывайтесь канал_москва телеканале_телеканалов
17,2024-11-10 00:00:00+00:00,4,переговорам украине_переговорах украиной_переговоров россии_переговоров украиной
18,2024-11-10 00:00:00+00:00,5,святой_русского народа_русского_русское
